Density,Viscosity,Oil Saturation,Permeability,Depth,Temperature,Label
16.507566667285396,73.37844513619358,0.48040480906966954,1051.51664285181,3334.070614279419,140.63563431302663,Immiscible
25.300648768704754,293.023234757344,0.7139612406525395,3017.0184897613253,6184.163964799884,223.80871866732952,Immiscible
31.266986540646556,481.8530880021974,0.8283987994614826,4236.804968616291,7916.262173822654,270.67607184050166,Immiscible
12.952943469162953,16.301507818239838,0.3775688459701078,223.08944380527774,2124.3174601769706,104.64781730136839,Immiscible
22.9229758115812,217.77177352272912,0.6640016093935857,2530.9157186648617,5493.887098517913,204.88599824053875,Immiscible
27.514926021339665,363.10335168012193,0.7564322660962167,3469.715865679608,6826.99476154181,241.2025233745656,Immiscible
24.23641760295333,259.3411633545986,0.6933821018408752,2799.4420071718805,5875.205108187192,215.44886714539072,Immiscible
25.87886190829829,311.32322152764687,0.7250516788234249,3135.2311348598496,6352.026057394323,228.35075441162485,Immiscible
20.193381211639405,139.47517158909295,0.5870361641666665,1910.5188067934034,4588.47242340061,177.9516624735314,Immiscible
30.041619481259037,443.0711935068216,0.8048956019756383,3986.285097330374,7560.523667206082,261.0504500714553,Immiscible
25.761935226245136,307.6225848797625,0.7228089623421827,3111.326087704031,6318.080862818903,227.43226063661203,Immiscible
23.304734549201847,229.85413445423,0.6731714573444997,2608.9642911952856,5604.726531468163,208.09501967755028,Immiscible
17.71831364550347,92.81952947395315,0.515431962338884,1333.6888090743928,3746.126940388185,152.89351321353712,Immiscible
21.266519023443372,166.77437476000455,0.6180822566114882,2160.6202949323615,4953.69590286875,188.8163547480576,Immiscible
25.129131289741373,287.59484273202276,0.7106714434040601,2981.952640370313,6134.370418157975,222.4613979876737,Immiscible
22.08133594958348,191.13454014760225,0.6416382795114981,2350.383189969753,5230.806868162155,197.05987011074495,Immiscible
21.991157013412288,188.28066720558468,0.639046179211314,2329.501716926609,5200.313630005171,196.15275524093448,Immiscible
24.309458692953186,261.6528558588982,0.6948480003644266,2814.3748751033013,5896.409797899663,216.02262657571924,Immiscible
22.934691654324077,218.14257064323084,0.6642914438729127,2533.310961293155,5497.296685640601,204.98742686425464,Immiscible
24.775947838430632,276.41686692362106,0.7038971953603452,2909.7461353195663,6031.837097575838,219.68703720217746,Immiscible
24.078033467729302,254.32843123083012,0.6901470248736196,2767.0612010566197,5829.224326098505,214.20471277694702,Immiscible
27.36860011878497,358.4722530461719,0.7536256567960153,3439.8003020181195,6784.514626585229,240.05309000093644,Immiscible
23.040589419444476,221.49415082708884,0.6668865362172627,2554.961204201341,5528.042085554547,205.8955888107364,Immiscible
29.773721722084808,434.5924421382026,0.7997571792543401,3931.5148049253708,7482.749788722519,258.94603369855633,Immiscible
20.568798076006075,148.45953520428458,0.5978970494586311,1998.0120582824459,4716.238915221942,181.7524685406989,Immiscible
16.561321116991074,74.24158566766614,0.4819599360967171,1064.0444540216367,3352.3649907727795,141.1798566375172,Immiscible
35.21795695614046,21.92130897847671,0.6333130423725649,548.5445523820478,8866.668590185242,296.7772359551576,ASP
22.495112183413895,3.909775822745768,0.3909988767908527,94.9316054088698,1808.508753707186,79.44634226806474,ASP
33.787475130635144,18.446114647154705,0.5890219455572274,481.7292614095904,7236.95514925827,242.77805542233637,ASP
34.98803405258954,21.29253138390905,0.6252993180564007,536.4554563682377,8571.799526897255,287.0069982052774,ASP
32.22914975338748,15.632068907659178,0.5531571390434084,426.27038986262335,5917.291346948099,199.0521082011835,ASP
28.212124795645416,10.576900927574945,0.48493897986867496,289.5341016522361,3707.4824857264193,125.83195510956728,ASP
27.70836295382406,9.989418714351144,0.4766613281373977,272.38645504378707,3514.415176098264,119.43483261810218,ASP
35.106440070858014,21.616314884338514,0.6294259150168863,542.6806301947172,8723.639761512148,292.0380963328426,ASP
27.12272777584267,9.306456604203412,0.46703836021392886,252.45190613632494,3308.923600221282,112.62604254182742,ASP
25.14800390949765,7.003552630151266,0.4345903360206994,185.23389913737003,2668.1439225922095,94.23426763688667,ASP
34.339035724564575,19.658850895031115,0.6044781800710912,505.04574893501865,7805.675161733566,261.6221134358814,ASP
37.84114257522495,29.095613745173214,0.7247490303230901,686.4802229692991,12231.102285938872,408.2549092474455,ASP
21.088338136047035,2.2692094633231727,0.3678832204191826,47.04615196728351,1352.6618625954686,74.12038168256682,ASP
32.3958734672363,15.898162732673093,0.5565484853227893,431.9455305521033,6042.077658684479,203.1867974086585,ASP
35.67126995126877,23.16110137368264,0.649114105499327,572.381230775688,9448.076746907669,316.04170492845856,ASP
33.55573015550311,17.975590993763756,0.583025156111983,472.68281053132245,7016.30023068467,235.46684077300915,ASP
34.71484268449853,20.573391855289962,0.6161339375196272,522.6290304842494,8234.554687053558,275.8326748345848,ASP
29.357500758813217,11.912627356123654,0.5037594274242112,328.521775230693,4207.114065926073,142.38682618171958,ASP
37.13249450764159,27.15749042969546,0.7000477908464382,649.2171922095522,11322.207612354825,378.1394507062995,ASP
34.64147311643563,20.38845271648045,0.6137769017624812,519.0733264879632,8147.826357200228,272.9590047626265,ASP
32.757872487345935,16.501978140147617,0.5642440683956568,444.26768509839,6325.240553067335,212.56916112364314,ASP
26.530774401283363,8.616126273994084,0.45731157372680586,232.30229091552513,3116.212772725866,106.39602466036473,ASP
30.583110507570105,13.349570177904063,0.5238982506069828,370.24054212968684,4846.899735965702,163.58558482921,ASP
34.22111403933966,19.38756726418417,0.6010206900970881,499.82995580145655,7678.455059102198,257.4067826195093,ASP
31.513034019184467,14.5669682736115,0.539582509597366,401.8943881065834,5417.805950231588,182.502080795469,ASP
31.410705412023752,14.42434611034934,0.5377648005892328,398.41120488813516,5350.922422496895,180.28595150665154,ASP
33.61359958059569,18.091117715681182,0.5844975357078765,474.9039673369824,7070.477187005682,237.26194853344646,ASP
32.40731529245216,15.916693300968106,0.5567846560563222,432.33500105000326,6050.767680979407,203.47473396913205,ASP
33.96850581055254,18.828948459816765,0.5939011344152357,489.0897570102437,7416.487385632326,248.72670467561218,ASP
33.428018693067244,17.725079946540976,0.5798324111924105,467.8663982918267,6898.821557023173,231.57428399063684,ASP
35.586647496887956,22.929662441791216,0.6461644332905381,567.9315056373537,9339.542057305503,312.4454995154582,ASP
32.5097620168447,16.084188359746186,0.5589193682931508,435.8222048837134,6129.315503793003,206.07734983892504,ASP
36.97756523327084,26.73376523711574,0.6946474443511369,641.0705047626362,11123.499115571612,371.5554122356473,ASP
29.78625703200992,12.412638796848276,0.5108046118992617,343.116292805408,4417.672119926339,149.363489738064,ASP
25.20939581729707,7.075147282373507,0.4355991080032,187.32363014152233,2688.03717436364,94.7062281237545,ASP
41.47433974304384,104.38221677599172,0.8043591391228092,1110.236232385136,6125.797195396817,312.94936092012983,Polymer
19.074501133577115,24.76128274486048,0.5499022436682779,176.45097653584656,1365.831490885137,98.9431117662986,Polymer
37.88037932490969,92.26092257256882,0.7757495026127029,953.5276062190009,5362.080606543309,263.2473441410216,Polymer
40.824073435252615,102.18907374983588,0.7997606810517908,1081.8824588650057,5987.6156049911815,303.9566222194884,Polymer
34.970117922588045,82.34862562051335,0.7445829950677497,826.6324746776074,4743.65005854996,223.00103408549757,Polymer
28.410343635592568,58.583585479808924,0.6642424959129084,557.8375684892692,3349.698022563421,155.60761734065557,Polymer
27.587703992694586,55.60329023191256,0.6541672590764812,524.2312035850936,3174.8870984475993,149.71956707264172,Polymer
41.15892235984376,103.31841349108328,0.8021288014171603,1096.4829855377864,6058.771001466799,308.58735403960554,Polymer
26.63136575170897,52.1386257951849,0.6424545555168534,485.16300139493296,2971.665222238156,143.45260903221845,Polymer
23.406655181414795,40.45600185229682,0.602960078189953,353.4275555393322,2286.414226050644,124.40027698866712,Polymer
39.13456129488497,96.49088252593728,0.7867807144912915,1008.2141109688777,5628.5942751630555,280.591823785605,Polymer
48.89382910130655,129.40581272237048,0.8568228515044991,1433.750642371664,7702.438684027642,415.5558289035015,Polymer
16.777248733951318,16.438695243844187,0.5217667627209407,82.60392809207077,877.665355964655,85.4436994072329,Polymer
35.24535018555432,83.33497641337763,0.7479174693447261,838.6315727923192,4802.1369144302935,226.80669169619807,Polymer
42.7565025144647,108.70654714163797,0.8134253990253755,1166.1427931299088,6398.256784323748,330.6807959290304,Polymer
37.3937753468698,90.61976093132861,0.7711146031100623,932.3100545451304,5258.677261209834,256.51794362807016,Polymer
40.080357039977116,99.6807530723022,0.7942968536899706,1049.4539507565719,5829.575870995137,293.67153266469825,Polymer
30.28073475119919,65.3597210595542,0.6871500151762644,634.2465367261658,3747.1561346298276,170.84507968147716,Polymer
46.88946968505479,122.64574100560911,0.8426498901528318,1346.3539062030898,7276.512308074143,387.8369077837114,Polymer
39.88909753582376,99.03569512805049,0.7928294623287125,1041.1144003302907,5788.933226362549,291.0265444125658,Polymer
35.86980121402313,85.47987716148145,0.7551574497469187,865.8597142836994,4934.832757979915,235.44242272375374,Polymer
25.664709938916367,48.63658240341701,0.6306154880256674,445.67330713827147,2766.250862019728,137.66935108162667,Polymer
32.28214709002256,72.61052611614461,0.7116622101514021,716.0079664881385,4172.4562566297955,190.35687685316634,Polymer
38.85400644286875,95.54465955577675,0.7844222807867932,995.9809864186275,5568.97636910961,276.7119418892959,Polymer
33.80070582553742,78.11202780303533,0.7302606803836893,778.0439252882234,4495.149987926703,207.76802996030432,Polymer
33.63360390978178,77.50664359897908,0.728214108240475,771.2175001267906,4459.640830828629,205.72825650428808,Polymer
37.513250238407764,91.02271203311216,0.7722719916119138,937.5195571372544,5284.065675661649,258.17019973916683,Polymer
35.26451404306225,83.40266716421894,0.7481463058490433,839.4671807102466,4806.209234150728,227.07171475059937,Polymer
38.27629662859251,93.59622668275067,0.7793701162110509,970.7909173068136,5446.213033575908,268.7226099150946,Polymer
37.13470298941648,89.74599163525595,0.7685603738613449,921.0136381991737,5203.6243852510015,252.93514995227525,Polymer
42.517154069131394,107.89930037609818,0.8117329499377591,1155.7064049454627,6347.395239690422,327.37077048022894,Polymer
35.43773330912052,84.00875015924238,0.7501952403368939,847.0201167616657,4843.018328188111,229.46721883702526,Polymer
46.451263523007306,121.1678099229157,0.8395513046654167,1327.2466602563893,7183.393498639053,381.77681599502677,Polymer
30.98089081343203,67.89627737929032,0.6957251406401984,662.8492187393708,3895.9392978543065,177.26655211343126,Polymer
23.506907747044508,40.8192012768749,0.6041879163459414,357.5230599709729,2307.7178962469584,124.98939411123939,Polymer
18.31368455415457,105489.83645701098,0.7343451696810791,3356.7575211472094,2802.543109578626,235.04513773605137,Steam
9.3929491250954,4417.173059851198,0.45193990197066414,682.7897008064667,623.4035014828744,117.1184810994763,Steam
16.537035385167137,80377.14100022537,0.6903283237801373,2920.1246090232858,2351.5046567588447,217.78570643975453,Steam
17.992229957846693,100946.11926108053,0.7263810664260186,3277.7561859643474,2720.935335629002,231.9223357688984,Steam
15.098390075606716,60042.08433289555,0.6545700524400637,2566.560212635001,1986.2753442376866,203.40803851667812,Steam
12.584592278178537,25990.54155492017,0.5709490097046783,1788.998402328486,1364.4130276708718,167.79822057158907,Steam
12.303356580045957,23015.515131504886,0.5604623707251988,1691.5234148279726,1299.1180302589403,163.33251083275175,Steam
18.157760179217366,103285.86652842944,0.7304821114568585,3318.4372297310174,2762.958542149002,233.5303952175943,Steam
11.976413361133003,19849.039827111264,0.5482714023442471,1578.2064127954122,1223.2110356116734,158.14101655787442,Steam
10.873982015474342,11295.816657052172,0.5071642470351998,1196.1088257828476,967.2575690368839,140.63563431302663,Steam
17.157031460658814,89140.7015838258,0.7056888531353275,3072.4961051367363,2508.903244800556,223.80871866732952,Steam
21.981457169611485,157333.30578371123,0.8252149850798463,4258.156776582687,3733.681634081631,270.67607184050166,Steam
8.607587772803239,1927.2819477092462,0.4226555649373146,410.5871016827363,441.0647450381875,104.64781730136839,Steam
15.234427179725673,61964.9503810695,0.6580406833043018,2599.9929679393126,2020.8111243111762,204.88599824053875,Steam
18.947512742928588,114448.91208907828,0.7500483924669483,3512.5284255449305,2963.4532603323223,241.2025233745656,Steam
16.29648611566256,76977.00964459956,0.6843686665151063,2861.006731455523,2290.4363421820794,215.44886714539072,Steam
17.624578965097438,95749.42225614573,0.7172724380171835,3187.4015304637073,2627.599668778248,228.35075441162485,Steam
13.224022623798081,33689.49978834414,0.5947919116960001,2010.621991938834,1512.9677703362454,177.9516624735314,Steam
20.99061612604635,143327.90178641205,0.8006666959250485,4014.6456670988027,3482.1365237238774,261.0504500714553,Steam
17.53003116835475,94413.00195035043,0.7149299970490163,3164.1652716978933,2603.596791505272,227.43226063661203,Steam
15.543120173450525,66328.28405232762,0.6657038714817323,2675.8579857239733,2099.1791064183676,208.09501967755028,Steam
11.645942875408606,16951.726567840436,0.5359489102133537,1463.6668764592791,1146.4851090903467,152.89351321353712,Steam
13.93149145503615,43548.1303216863,0.6203050131220146,2247.770352578165,1690.0344444546145,188.8163547480576,Steam
17.01834113391649,87180.33259309981,0.7022527719738186,3038.411288445869,2473.693890310734,222.4613979876737,Steam
14.553870841297037,52345.37868032462,0.6396629146843322,2427.7051454622742,1848.038084309986,197.05987011074495,Steam
14.480957063337888,51314.75230092782,0.6375327748613403,2407.9051549193764,1829.52744181849,196.15275524093448,Steam
16.355547691770838,77811.83702633317,0.6858319291218181,2875.521824486233,2305.4303220707247,216.02262657571924,Steam
15.243900698505751,62098.857286372484,0.6582788638895387,2602.3211991766384,2023.2161693408375,204.98742686425464,Steam
16.732754332161278,83143.60181690298,0.6951773006519445,2968.2248953800927,2401.1918840295302,219.68703720217746,Steam
16.168415509694107,75166.7489691705,0.6811956911040035,2829.53183893448,2257.923019362908,214.20471277694702,Steam
18.82919251481639,112776.47168450897,0.7471169846579732,3483.449805710695,2933.415268838805,240.05309000093644,Steam
15.32953042985789,63309.22194532101,0.6604121419755085,2623.365736059507,2044.955014701317,205.8955888107364,Steam
20.773991978012184,140265.94878346322,0.79529978842925,3961.407676029114,3427.1420868489713,258.94603369855633,Steam
13.46338487756711,36934.04582526861,0.6037171852557139,2093.583837995915,1571.2416831113687,181.7524685406989,Steam
10.908255345878322,11515.305172570399,0.508442221506284,1207.9878030069767,975.2148697454561,141.1798566375172,Steam
